hs4,market_growth_5y,total_trade,market_size_share,country_current_exports,country_export_growth_5y,country_market_share_2020,country_market_share_2024,market_share_change_abs,distance_travelled,eff_num_exp,country_exporter_rank,accessible_market_size,accessible_market_growth_5y,dai_index,dai_percentile,dai_lead,raw_rca_trade,market_size,accessible_market_size_share,accessible_market_to_market_ratio,above_median_cagr,above_median_export_cagr,above_median_accessible_market_growth
0603,0.04002829149486198,10002059385.0,0.0004628380827643429,250095.0,0.2190764723161418,1.1300212210286868e-05,2.500435064153541e-05,1.3704138431248541e-05,3513.990948148256,4.261067626192829,76.0,56414734.0,0.2399919252042504,0.6311237742827673,12.903225806451612,-32.258064516129025,0.007115599669985352,10002059385.0,3.9577230269605356e-05,0.005640311842639595,False,True,True
0604,0.02845436677293023,1408689836.0,6.51861059615031e-05,1536.0,-0.5692164332866044,8.456785760645186e-05,1.090374872272451e-06,-8.34774827341794e-05,3154.059124130417,14.686679586597155,113.0,904622.0,0.05074286266008876,0.5424878983149167,3.225806451612903,-48.387096774193544,0.00031029284433461887,1408689836.0,6.346291236780614e-07,0.0006421725896515946,False,False,False
0701,0.09448974969939039,7006091837.0,0.00032420184570899674,13644163.0,0.10909320428655445,0.0018225915183927698,0.0019474713317264214,0.00012487981333365156,1714.998782509877,9.250690977946746,35.0,25329515.0,0.05009133816726674,0.743843356843749,9.67741935483871,-58.06451612903225,0.5542006094859152,7006091837.0,1.7769684915512017e-05,0.0036153558345084534,True,True,False
0702,0.03491306755005241,11644398203.0,0.0005388361268184052,2447679.0,-0.028029817687101555,0.00028766833292002985,0.00021020227557740109,-7.746605734262877e-05,1897.1385992085882,6.637716143511834,60.0,6255534.0,0.05240360233403951,0.48726853116246027,6.451612903225806,-61.29032258064515,0.05981819980736279,11644398203.0,4.388511511502393e-06,0.0005372140226523993,False,False,False
0703,0.05814324694846151,9495633885.0,0.000439403608076611,249843730.0,0.03926761713030347,0.02878921616824716,0.02631143249895844,-0.002477783669288719,3813.920241475876,5.331957601198551,8.0,317673969.0,-0.02323871109867981,1.4325176168420302,86.66666666666667,40.00000000000001,7.487561788364607,9495633885.0,0.00022286120894893295,0.033454740657368975,True,True,False
0704,0.042476939712640105,3919694675.0,0.0001813810434998336,338782.0,0.17417275776853458,4.768045300935935e-05,8.643071159617808e-05,3.875025858681873e-05,1826.9686623712926,7.6960706625064255,69.0,1209376.0,0.050583991948575546,0.6333801211375386,19.35483870967742,-48.38709677419354,0.024595973385877903,3919694675.0,8.484264489226209e-07,0.0003085383174647398,True,True,False
0705,0.04142088712249614,3399322470.0,0.00015730119509908813,1032885.0,0.14972939728604295,0.00018527330331710577,0.00030385025519511833,0.00011857695187801257,1710.5094343973824,6.2742027554432305,42.0,1094185.0,0.10089486902303757,0.5232333035864385,12.903225806451612,-61.29032258064515,0.08646802336869586,3399322470.0,7.676152776426834e-07,0.00032188326046042934,True,True,True
0706,0.050057277599777183,2356002144.0,0.00010902229964290912,758957.0,1.481731970234077,4.368497169284276e-06,0.00032213765251989517,0.0003177691553506109,2152.6017275891586,10.813612428830153,64.0,2416098.0,0.04945949494067636,0.5849014045834903,3.225806451612903,-67.74193548387098,0.09167214965194023,2356002144.0,1.694991008907938e-06,0.0010255075557350597,True,True,False
0707,0.0654484003310718,3922026901.0,0.00018148896557556454,0.0,0.0,2.516983859691521e-07,0.0,-2.516983859691521e-07,1657.5737449455935,5.601428753791064,0.0,482.0,-0.6394309984549027,0.44506327177128735,6.451612903225806,-64.51612903225806,0.0,3922026901.0,3.3814260278085826e-10,1.2289563844580067e-07,True,False,False
0708,0.03531650514172835,1827680713.0,8.457460654341908e-05,968881.0,0.12562504563492527,0.0003489530992121616,0.0005301150212444136,0.00018116192203225203,2792.11884358736,10.148110848276755,53.0,684122.0,-0.0199107769456196,0.523088394464111,12.903225806451612,-70.96774193548387,0.15085719778521708,1827680713.0,4.799394060158637e-07,0.0003743115496782068,False,True,False
0709,0.034764353445986274,18399410879.0,0.0008514194654753844,5414770.0,-0.05428273719745902,0.00046150542441711774,0.00029429040068777956,-0.00016721502372933817,2274.6228224453253,9.301321766035397,73.0,12332208.0,0.045225391474933874,0.49844537812737444,3.225806451612903,-74.19354838709678,0.08374753290074781,18399410879.0,8.65154545882764e-06,0.0006702501553500962,False,False,False
0710,0.039304929147793155,8403820784.0,0.00038888074443898103,4631215.0,0.25025542396399625,0.00021874561683820674,0.0005510844553964491,0.00033233883855824243,3262.6414188055155,10.619707718578743,54.0,106951619.0,0.10512609626736302,0.7370649816646185,6.451612903225806,-80.64516129032258,0.15682456325977362,8403820784.0,7.503091041553256e-05,0.012726546858736535,False,True,True
