iso3_d,hs92,year,potential_market_size
EGY,2527,2020,2637144.0
EGY,2527,2024,1112904.0
EGY,2528,2020,10293640.0
EGY,2528,2024,3393146.0
EGY,2529,2020,77946792.0
EGY,2529,2024,164360308.0
EGY,2530,2020,385039926.0
EGY,2530,2024,222891456.0
EGY,2601,2020,7453408152.0
EGY,2601,2024,20812021968.0
EGY,2602,2020,266844.0
EGY,2602,2024,116550.0
EGY,2603,2020,1201.0
EGY,2604,2020,20185.0
EGY,2605,2020,0.0
EGY,2606,2020,6525855.0
EGY,2606,2024,13365402.0
EGY,2607,2020,319342.0
EGY,2607,2024,29686.0
EGY,2608,2020,0.0
EGY,2608,2024,0.0
EGY,2610,2020,1344210.0
EGY,2610,2024,1444565.0
EGY,2611,2020,1713.0
EGY,2614,2020,30583730.0
EGY,2614,2024,24103413.0
EGY,2615,2020,3336392.0
EGY,2615,2024,829423.0
EGY,2617,2020,170002.0
EGY,2617,2024,0.0
EGY,2618,2020,7999305.0
EGY,2618,2024,20541750.0
EGY,2619,2020,1671096.0
EGY,2619,2024,0.0
EGY,2620,2020,0.0
EGY,2620,2024,10400.0
EGY,2621,2020,6733368.0
EGY,2621,2024,2086244.0
EGY,2701,2020,2358295523.0
EGY,2701,2024,10700126825.0
EGY,2702,2020,433508.0
EGY,2702,2024,175036.0
EGY,2703,2020,3626316.0
EGY,2703,2024,0.0
EGY,2704,2020,1007014344.0
EGY,2704,2024,140983864.0
EGY,2706,2020,0.0
EGY,2706,2024,4800946.0
EGY,2707,2020,302819016.0
EGY,2707,2024,1021907334.0
EGY,2708,2020,11483139.0
EGY,2708,2024,110174116.0
EGY,2709,2020,42060422610.0
EGY,2709,2024,7046073996.0
EGY,2710,2020,68668105955.0
EGY,2710,2024,420053567157.0
EGY,2711,2020,8134543732.0
EGY,2711,2024,97357945675.0
EGY,2712,2020,244532658.0
EGY,2712,2024,385471584.0
EGY,2713,2020,2892917456.0
EGY,2713,2024,591747453.0
EGY,2714,2020,258247968.0
EGY,2714,2024,167404.0
EGY,2715,2020,27846495.0
EGY,2715,2024,22514940.0
EGY,2716,2020,0.0
EGY,2716,2024,27287.0
EGY,2801,2020,3588528.0
EGY,2801,2024,15898078.0
EGY,2802,2020,2985520.0
EGY,2802,2024,69670770.0
EGY,2803,2020,194222484.0
EGY,2803,2024,267305870.0
EGY,2804,2020,167077336.0
EGY,2804,2024,236984181.0
EGY,2805,2020,20713626.0
EGY,2805,2024,47983082.0
EGY,2806,2020,416910.0
EGY,2806,2024,1595846.0
EGY,2807,2020,364328.0
EGY,2807,2024,930900.0
EGY,2808,2020,108144.0
EGY,2808,2024,513016.0
EGY,2809,2020,249653322.0
EGY,2809,2024,242351540.0
EGY,2810,2020,7140654.0
EGY,2810,2024,16542155.0
EGY,2811,2020,263480283.0
EGY,2811,2024,364840950.0
EGY,2812,2020,2188920.0
EGY,2812,2024,5854326.0
EGY,2813,2020,51004.0
EGY,2813,2024,59846.0
EGY,2814,2020,274508.0
EGY,2814,2024,761346.0
EGY,2815,2020,160950842.0
EGY,2815,2024,213359205.0
EGY,2816,2020,2949705.0
EGY,2816,2024,3285824.0
EGY,2817,2020,106520472.0
EGY,2817,2024,158612283.0
EGY,2818,2020,1279915639.0
EGY,2818,2024,5335598544.0
EGY,2819,2020,2955216.0
EGY,2819,2024,5989890.0
EGY,2820,2020,9983776.0
EGY,2820,2024,6042354.0
EGY,2821,2020,186447200.0
EGY,2821,2024,96490196.0
EGY,2822,2020,3208226.0
EGY,2822,2024,2905854.0
EGY,2823,2020,45809370.0
EGY,2823,2024,107819892.0
EGY,2824,2020,689980.0
EGY,2824,2024,699318.0
EGY,2825,2020,47317760.0
EGY,2825,2024,112084470.0
EGY,2826,2020,71332432.0
EGY,2826,2024,131215682.0
EGY,2827,2020,237954366.0
EGY,2827,2024,316706940.0
EGY,2828,2020,32698956.0
EGY,2828,2024,34968588.0
EGY,2829,2020,15681264.0
EGY,2829,2024,23348256.0
EGY,2830,2020,3714174.0
EGY,2830,2024,5072305.0
EGY,2831,2020,14701830.0
EGY,2831,2024,35859224.0
EGY,2832,2020,27205805.0
EGY,2832,2024,76821735.0
EGY,2833,2020,1305407466.0
EGY,2833,2024,915222402.0
EGY,2834,2020,106746380.0
EGY,2834,2024,14079494.0
EGY,2835,2020,1369041788.0
EGY,2835,2024,2207978487.0
EGY,2836,2020,6669162175.0
EGY,2836,2024,10504012820.0
EGY,2837,2020,127294950.0
EGY,2837,2024,180309736.0
EGY,2838,2020,1166733.0
EGY,2838,2024,775523.0
EGY,2839,2020,51986575.0
EGY,2839,2024,43082715.0
EGY,2840,2020,28476096.0
EGY,2840,2024,39188460.0
EGY,2841,2020,39367991.0
EGY,2841,2024,29506983.0
EGY,2842,2020,32645952.0
EGY,2842,2024,12814960.0
EGY,2843,2020,31788464.0
EGY,2843,2024,15289722.0
EGY,2844,2020,32281444.0
EGY,2844,2024,67973094.0
EGY,2845,2020,128810.0
EGY,2845,2024,7361824.0
EGY,2846,2020,3023328.0
EGY,2846,2024,47354.0
EGY,2847,2020,17291022.0
EGY,2847,2024,13071010.0
EGY,2848,2020,410769.0
EGY,2848,2024,398996.0
EGY,2849,2020,20464860.0
EGY,2849,2024,24785680.0
EGY,2850,2020,1167313.0
EGY,2850,2024,1303746.0
EGY,2851,2020,2827572.0
EGY,2851,2024,908816.0
EGY,2901,2020,563365244.0
EGY,2901,2024,9413881767.0
EGY,2902,2020,236320250.0
EGY,2902,2024,563470677.0
EGY,2903,2020,2547650685.0
EGY,2903,2024,3400485138.0
EGY,2904,2020,139129328.0
EGY,2904,2024,211842970.0
EGY,2905,2020,3345636456.0
EGY,2905,2024,9274998684.0
EGY,2906,2020,68921088.0
EGY,2906,2024,88558080.0
EGY,2907,2020,93313872.0
EGY,2907,2024,150177360.0
EGY,2908,2020,39636430.0
EGY,2908,2024,12571355.0
EGY,2909,2020,954152897.0
EGY,2909,2024,424639362.0
EGY,2910,2020,5073276.0
EGY,2910,2024,14370993.0
EGY,2911,2020,1565184.0
EGY,2911,2024,3129111.0
EGY,2912,2020,300592012.0
EGY,2912,2024,244204478.0
EGY,2913,2020,762300.0
EGY,2913,2024,357307.0
EGY,2914,2020,290069260.0
EGY,2914,2024,212819672.0
EGY,2915,2020,3091211680.0
EGY,2915,2024,3923329470.0
EGY,2916,2020,928490256.0
EGY,2916,2024,1623062500.0
EGY,2917,2020,6884286216.0
EGY,2917,2024,11233598728.0
EGY,2918,2020,947337850.0
EGY,2918,2024,1297427112.0
EGY,2919,2020,12157665.0
EGY,2919,2024,11940048.0
EGY,2920,2020,42532204.0
EGY,2920,2024,35171176.0
EGY,2921,2020,381761376.0
EGY,2921,2024,603145640.0
EGY,2922,2020,2434729950.0
EGY,2922,2024,2599010883.0
EGY,2923,2020,190175937.0
EGY,2923,2024,251712217.0
EGY,2924,2020,372838935.0
EGY,2924,2024,460723704.0
EGY,2925,2020,80553902.0
EGY,2925,2024,120945357.0
EGY,2926,2020,63570216.0
EGY,2926,2024,86964097.0
EGY,2927,2020,9059896.0
EGY,2927,2024,35810868.0
EGY,2928,2020,11847150.0
EGY,2928,2024,14691429.0
EGY,2929,2020,621063045.0
EGY,2929,2024,645733746.0
EGY,2930,2020,941597156.0
EGY,2930,2024,981347235.0
EGY,2931,2020,152709060.0
EGY,2931,2024,209400178.0
EGY,2932,2020,889000275.0
EGY,2932,2024,786729582.0
EGY,2933,2020,4717602318.0
EGY,2933,2024,4557388872.0
EGY,2934,2020,706299768.0
EGY,2934,2024,1214617110.0
EGY,2935,2020,316554020.0
EGY,2935,2024,811000344.0
EGY,2936,2020,1559571077.0
EGY,2936,2024,1365876600.0
EGY,2937,2020,857234521.0
EGY,2937,2024,823734096.0
EGY,2938,2020,66315360.0
EGY,2938,2024,81344296.0
EGY,2939,2020,252158760.0
EGY,2939,2024,274590960.0
EGY,2940,2020,3031420.0
EGY,2940,2024,11090961.0
EGY,2941,2020,3355478637.0
EGY,2941,2024,3541792276.0
EGY,2942,2020,484622479.0
EGY,2942,2024,332393920.0
EGY,3001,2020,214922191.0
EGY,3001,2024,331563480.0
EGY,3002,2020,22665326502.0
EGY,3002,2024,43950229740.0
EGY,3003,2020,2113529532.0
EGY,3003,2024,2650353917.0
EGY,3004,2020,96973306170.0
EGY,3004,2024,113616166464.0
EGY,3005,2020,481721880.0
EGY,3005,2024,509344022.0
EGY,3006,2020,1829962266.0
EGY,3006,2024,4582481280.0
EGY,3101,2020,13401927.0
EGY,3101,2024,37190070.0
EGY,3102,2020,1420461204.0
EGY,3102,2024,2527987440.0
EGY,3103,2020,9570627.0
EGY,3103,2024,6076520.0
EGY,3104,2020,3140590011.0
EGY,3104,2024,6867799066.0
EGY,3105,2020,4202231037.0
EGY,3105,2024,5276875000.0
EGY,3201,2020,9644602.0
EGY,3201,2024,7958696.0
EGY,3202,2020,122955945.0
EGY,3202,2024,89325624.0
EGY,3203,2020,195813574.0
EGY,3203,2024,366040900.0
EGY,3204,2020,5258731680.0
EGY,3204,2024,6262029744.0
EGY,3205,2020,23209480.0
EGY,3205,2024,46636932.0
EGY,3206,2020,5905817640.0
EGY,3206,2024,8047851360.0
EGY,3207,2020,1434863187.0
EGY,3207,2024,1320576824.0
EGY,3208,2020,1524870750.0
EGY,3208,2024,2313381338.0
EGY,3209,2020,218521040.0
EGY,3209,2024,229957095.0
EGY,3210,2020,18298456.0
EGY,3210,2024,41562391.0
EGY,3211,2020,44553856.0
EGY,3211,2024,45094536.0
EGY,3212,2020,237274272.0
EGY,3212,2024,135998925.0
EGY,3213,2020,39523176.0
EGY,3213,2024,28604842.0
EGY,3214,2020,762386848.0
EGY,3214,2024,918237880.0
EGY,3215,2020,2179929925.0
EGY,3215,2024,1930440096.0
EGY,3301,2020,498919440.0
EGY,3301,2024,966146279.0
EGY,3302,2020,9584546304.0
EGY,3302,2024,14883320612.0
EGY,3303,2020,655923708.0
EGY,3303,2024,1307880783.0
EGY,3304,2020,2411434350.0
EGY,3304,2024,2658710790.0
EGY,3305,2020,1032821610.0
EGY,3305,2024,789630135.0
EGY,3306,2020,185559228.0
EGY,3306,2024,72698605.0
EGY,3307,2020,1016597901.0
EGY,3307,2024,642222960.0
EGY,3401,2020,2601824208.0
EGY,3401,2024,652269068.0
EGY,3402,2020,4877320212.0
EGY,3402,2024,6466356666.0
EGY,3403,2020,1255728914.0
EGY,3403,2024,1848646917.0
EGY,3404,2020,330234318.0
EGY,3404,2024,544459312.0
EGY,3405,2020,287512632.0
EGY,3405,2024,171427290.0
EGY,3406,2020,29964165.0
EGY,3406,2024,15500580.0
EGY,3407,2020,44598686.0
EGY,3407,2024,90709984.0
EGY,3501,2020,205317888.0
EGY,3501,2024,93484350.0
EGY,3502,2020,24459227.0
EGY,3502,2024,141512076.0
EGY,3503,2020,241287175.0
EGY,3503,2024,191364474.0
EGY,3504,2020,128959677.0
EGY,3504,2024,125360450.0
EGY,3505,2020,435884704.0
EGY,3505,2024,618136680.0
EGY,3506,2020,2349627350.0
EGY,3506,2024,2702826084.0
EGY,3507,2020,937573868.0
EGY,3507,2024,1328951178.0
EGY,3601,2020,0.0
EGY,3601,2024,55792884.0
EGY,3602,2020,16593040.0
EGY,3602,2024,62970224.0
EGY,3603,2020,32220468.0
EGY,3603,2024,85292712.0
EGY,3604,2020,405858.0
EGY,3604,2024,268106.0
EGY,3605,2020,2306091.0
EGY,3605,2024,596139.0
EGY,3606,2020,23574789.0
EGY,3606,2024,666785.0
EGY,3701,2020,359663322.0
EGY,3701,2024,248694787.0
EGY,3702,2020,9941575.0
EGY,3702,2024,6832658.0
EGY,3703,2020,12461232.0
EGY,3703,2024,2905638.0
EGY,3704,2020,296684.0
EGY,3704,2024,44635.0
EGY,3705,2020,487944.0
EGY,3705,2024,10474.0
EGY,3706,2020,5175.0
EGY,3707,2020,101223066.0
EGY,3707,2024,74338374.0
EGY,3801,2020,55690704.0
EGY,3801,2024,145801440.0
EGY,3802,2020,327813504.0
EGY,3802,2024,858475005.0
EGY,3803,2020,1386508.0
EGY,3803,2024,1337148.0
EGY,3804,2020,142732389.0
EGY,3804,2024,92194973.0
EGY,3805,2020,23995644.0
EGY,3805,2024,8993890.0
EGY,3806,2020,145566784.0
EGY,3806,2024,185378688.0
EGY,3807,2020,429258.0
EGY,3807,2024,230955.0
EGY,3808,2020,10026440307.0
EGY,3808,2024,12399971066.0
EGY,3809,2020,664277202.0
EGY,3809,2024,1025797374.0
EGY,3810,2020,89100558.0
EGY,3810,2024,131163534.0
EGY,3811,2020,2974217015.0
EGY,3811,2024,4144465815.0
EGY,3812,2020,708394500.0
EGY,3812,2024,680698800.0
EGY,3813,2020,87985920.0
EGY,3813,2024,100862844.0
EGY,3814,2020,200412765.0
EGY,3814,2024,181765848.0
EGY,3815,2020,901951080.0
EGY,3815,2024,1173461229.0
EGY,3816,2020,485646021.0
EGY,3816,2024,950078947.0
EGY,3817,2020,103155384.0
EGY,3817,2024,74230824.0
EGY,3818,2020,34144.0
EGY,3818,2024,0.0
EGY,3819,2020,54340748.0
EGY,3819,2024,105452240.0
EGY,3820,2020,21894334.0
EGY,3820,2024,32589208.0
EGY,3821,2020,32322563.0
EGY,3821,2024,60371790.0
EGY,3822,2020,5327707521.0
EGY,3822,2024,4331581050.0
EGY,3823,2020,10961655312.0
EGY,3823,2024,18163255812.0
EGY,3901,2020,27596276640.0
EGY,3901,2024,48201680772.0
EGY,3902,2020,19194803862.0
EGY,3902,2024,24389851290.0
EGY,3903,2020,4541358826.0
EGY,3903,2024,9133580778.0
EGY,3904,2020,10578985608.0
EGY,3904,2024,8767842750.0
EGY,3905,2020,1332747948.0
EGY,3905,2024,1535443920.0
EGY,3906,2020,6064363500.0
EGY,3906,2024,8013008136.0
EGY,3907,2020,18825331298.0
EGY,3907,2024,22700080426.0
EGY,3908,2020,327654100.0
EGY,3908,2024,319598034.0
EGY,3909,2020,3236545182.0
EGY,3909,2024,3976415940.0
EGY,3910,2020,588415887.0
EGY,3910,2024,631611993.0
EGY,3911,2020,531438003.0
EGY,3911,2024,605907056.0
EGY,3912,2020,1948825491.0
EGY,3912,2024,2223292760.0
EGY,3913,2020,200829120.0
EGY,3913,2024,350882650.0
EGY,3914,2020,38941111.0
EGY,3914,2024,58115456.0
EGY,3915,2020,73355850.0
EGY,3915,2024,241806672.0
EGY,3916,2020,349793640.0
EGY,3916,2024,316120077.0
EGY,3917,2020,5526661392.0
EGY,3917,2024,3508337814.0
EGY,3918,2020,641395301.0
EGY,3918,2024,779883885.0
EGY,3919,2020,4393130432.0
EGY,3919,2024,6217505042.0
EGY,3920,2020,11993897778.0
EGY,3920,2024,14717647146.0
EGY,3921,2020,3881038401.0
EGY,3921,2024,6217701552.0
EGY,3922,2020,1032594900.0
EGY,3922,2024,1609327118.0
EGY,3923,2020,5930608610.0
EGY,3923,2024,8479673280.0
EGY,3924,2020,4680427548.0
EGY,3924,2024,3455924547.0
EGY,3925,2020,958504134.0
EGY,3925,2024,578165026.0
EGY,3926,2020,17936004933.0
EGY,3926,2024,17928271669.0
EGY,4001,2020,906193400.0
EGY,4001,2024,639013440.0
EGY,4002,2020,1370655528.0
EGY,4002,2024,2165871264.0
EGY,4003,2020,4242760.0
EGY,4003,2024,4293216.0
EGY,4004,2020,571830.0
EGY,4004,2024,15393.0
EGY,4005,2020,119830140.0
EGY,4005,2024,75064500.0
EGY,4006,2020,14853315.0
EGY,4006,2024,6943680.0
EGY,4007,2020,54170960.0
EGY,4007,2024,72344700.0
EGY,4008,2020,309754112.0
EGY,4008,2024,306079785.0
EGY,4009,2020,1092606942.0
EGY,4009,2024,1226069415.0
EGY,4010,2020,908475435.0
EGY,4010,2024,1110145920.0
EGY,4011,2020,33607005900.0
EGY,4011,2024,39373370228.0
EGY,4012,2020,127974396.0
EGY,4012,2024,110149200.0
EGY,4013,2020,433068064.0
EGY,4013,2024,359665050.0
EGY,4014,2020,54140400.0
EGY,4014,2024,55171127.0
EGY,4015,2020,1305850560.0
EGY,4015,2024,1616416103.0
EGY,4016,2020,3539973424.0
EGY,4016,2024,4749446865.0
EGY,4017,2020,7623870.0
EGY,4017,2024,4786670.0
EGY,4101,2020,38970780.0
EGY,4101,2024,5983806.0
EGY,4102,2020,87928.0
EGY,4102,2024,24400.0
EGY,4103,2020,14126.0
EGY,4103,2024,8466.0
EGY,4104,2020,19628679.0
EGY,4104,2024,33441408.0
EGY,4105,2020,35695.0
EGY,4105,2024,376014.0
EGY,4106,2020,19452.0
EGY,4106,2024,416360.0
EGY,4107,2020,1011444.0
EGY,4107,2024,108710.0
EGY,4108,2020,105465.0
EGY,4108,2024,13557.0
EGY,4109,2020,0.0
EGY,4109,2024,782955.0
EGY,4110,2020,1200.0
EGY,4110,2024,1696.0
EGY,4111,2020,61062.0
EGY,4111,2024,62485.0
EGY,4201,2020,8809581.0
EGY,4201,2024,4286934.0
EGY,4202,2020,3644614116.0
EGY,4202,2024,3373319432.0
EGY,4203,2020,145930752.0
EGY,4203,2024,164968170.0
EGY,4204,2020,844638.0
EGY,4204,2024,450996.0
EGY,4205,2020,57946251.0
EGY,4205,2024,41183655.0
EGY,4206,2020,0.0
EGY,4206,2024,90852.0
EGY,4301,2024,3468.0
EGY,4302,2020,135729.0
EGY,4302,2024,41658.0
EGY,4303,2020,907392.0
EGY,4303,2024,893076.0
EGY,4304,2020,3028149.0
EGY,4304,2024,367818.0
EGY,4401,2020,4865133.0
EGY,4401,2024,11618900.0
EGY,4402,2020,80405283.0
EGY,4402,2024,94064175.0
EGY,4403,2020,638275824.0
EGY,4403,2024,298744506.0
EGY,4404,2020,1128984.0
EGY,4404,2024,2524059.0
EGY,4405,2020,168066.0
EGY,4405,2024,118840.0
EGY,4406,2020,0.0
EGY,4406,2024,0.0
EGY,4407,2020,16155997121.0
EGY,4407,2024,22940545152.0
EGY,4408,2020,662986584.0
EGY,4408,2024,484760670.0
EGY,4409,2020,51204400.0
EGY,4409,2024,21431658.0
EGY,4410,2020,53741499.0
EGY,4410,2024,53161854.0
EGY,4411,2020,2725647561.0
EGY,4411,2024,3133269096.0
EGY,4412,2020,3643763340.0
EGY,4412,2024,5375581416.0
EGY,4413,2020,5490240.0
EGY,4413,2024,10095756.0
EGY,4414,2020,7381740.0
EGY,4414,2024,2073900.0
EGY,4415,2020,19211220.0
EGY,4415,2024,16429062.0
EGY,4416,2020,35280.0
EGY,4416,2024,126381.0
EGY,4417,2020,64847835.0
EGY,4417,2024,55542399.0
EGY,4418,2020,481395419.0
EGY,4418,2024,467228718.0
EGY,4419,2020,11410468.0
EGY,4419,2024,28835082.0
EGY,4420,2020,22343372.0
EGY,4420,2024,15069704.0
EGY,4421,2020,682953822.0
EGY,4421,2024,309946544.0
EGY,4501,2020,0.0
EGY,4501,2024,0.0
EGY,4502,2024,9914.0
EGY,4503,2020,1393266.0
EGY,4503,2024,471602.0
EGY,4504,2020,14428648.0
EGY,4504,2024,9909270.0
EGY,4601,2020,8572230.0
EGY,4601,2024,3687793.0
EGY,4602,2020,25493302.0
EGY,4602,2024,19403604.0
EGY,4701,2020,40292.0
EGY,4701,2024,489058.0
EGY,4702,2020,0.0
EGY,4702,2024,97459.0
EGY,4703,2020,1830618230.0
EGY,4703,2024,3746835828.0
EGY,4704,2020,4341330.0
EGY,4704,2024,376726.0
EGY,4705,2020,1745595888.0
EGY,4705,2024,2135690412.0
EGY,4706,2020,1476152.0
EGY,4706,2024,23599639.0
EGY,4707,2020,31843592.0
EGY,4707,2024,196312022.0
EGY,4801,2020,445852239.0
EGY,4801,2024,519076052.0
EGY,4802,2020,5209973330.0
EGY,4802,2024,8391898280.0
EGY,4803,2020,250944411.0
EGY,4803,2024,218133515.0
EGY,4804,2020,3762253026.0
EGY,4804,2024,4679376480.0
EGY,4805,2020,2292209474.0
EGY,4805,2024,2665207341.0
EGY,4806,2020,54859905.0
EGY,4806,2024,119296728.0
EGY,4807,2020,46709328.0
EGY,4807,2024,34413960.0
EGY,4808,2020,38314416.0
EGY,4808,2024,28443180.0
EGY,4809,2020,155062341.0
EGY,4809,2024,184134950.0
EGY,4810,2020,7536760596.0
EGY,4810,2024,7676302024.0
EGY,4811,2020,8168514050.0
EGY,4811,2024,9578464828.0
EGY,4812,2020,3403290.0
EGY,4812,2024,3627806.0
EGY,4813,2020,234840360.0
EGY,4813,2024,291965934.0
EGY,4814,2020,93657712.0
EGY,4814,2024,24286405.0
EGY,4815,2020,55385990.0
EGY,4815,2024,70505988.0
EGY,4816,2020,24546775.0
EGY,4816,2024,16122255.0
EGY,4817,2020,4347580.0
EGY,4817,2024,3756813.0
EGY,4818,2020,528265605.0
EGY,4818,2024,367273248.0
EGY,4819,2020,4061747123.0
EGY,4819,2024,5412775956.0
EGY,4820,2020,291070842.0
EGY,4820,2024,189648880.0
EGY,4821,2020,625834440.0
EGY,4821,2024,656128866.0
EGY,4822,2020,74384609.0
EGY,4822,2024,66850303.0
EGY,4823,2020,4367139095.0
EGY,4823,2024,5582883000.0
EGY,4901,2020,1104936288.0
EGY,4901,2024,1045970571.0
EGY,4902,2020,1552523.0
EGY,4902,2024,1815900.0
EGY,4903,2020,6416430.0
EGY,4903,2024,2102304.0
EGY,4905,2020,1635023.0
EGY,4905,2024,555555.0
EGY,4906,2020,981328.0
EGY,4906,2024,124220.0
EGY,4907,2020,178705445.0
EGY,4907,2024,204741984.0
EGY,4908,2020,78210034.0
EGY,4908,2024,107513844.0
EGY,4909,2020,1438206.0
EGY,4909,2024,3882318.0
EGY,4910,2020,1711356.0
EGY,4910,2024,957555.0
EGY,4911,2020,555730938.0
EGY,4911,2024,1214939587.0
EGY,5001,2020,131082.0
EGY,5002,2020,0.0
EGY,5002,2024,507948.0
EGY,5003,2020,43915.0
EGY,5003,2024,6777.0
EGY,5004,2020,210016.0
EGY,5004,2024,321924.0
EGY,5005,2020,1211.0
EGY,5005,2024,65540.0
EGY,5006,2020,827.0
EGY,5006,2024,1682340.0
EGY,5007,2020,746757.0
EGY,5007,2024,4633552.0
EGY,5101,2020,261930856.0
EGY,5101,2024,229194180.0
EGY,5102,2020,491291.0
EGY,5102,2024,4493432.0
EGY,5103,2020,2983610.0
EGY,5103,2024,11102112.0
EGY,5104,2024,0.0
EGY,5105,2020,160466733.0
EGY,5105,2024,56244660.0
EGY,5106,2020,1558440.0
EGY,5106,2024,717582.0
EGY,5107,2020,10867572.0
EGY,5107,2024,1024765.0
EGY,5108,2020,0.0
EGY,5108,2024,111154.0
EGY,5109,2020,1244860.0
EGY,5109,2024,39116.0
EGY,5110,2020,2098.0
EGY,5111,2020,27581730.0
EGY,5111,2024,28496360.0
EGY,5112,2020,100380699.0
EGY,5112,2024,189227772.0
EGY,5113,2020,5487.0
EGY,5113,2024,975912.0
EGY,5201,2020,4015826330.0
EGY,5201,2024,8274782260.0
EGY,5202,2020,3184208.0
EGY,5202,2024,16343382.0
EGY,5203,2020,1342764.0
EGY,5203,2024,4484880.0
EGY,5204,2020,255811589.0
EGY,5204,2024,9352579.0
EGY,5205,2020,8822459772.0
EGY,5205,2024,12980008698.0
EGY,5206,2020,236877173.0
EGY,5206,2024,504852140.0
EGY,5207,2020,6686005.0
EGY,5207,2024,31927335.0
EGY,5208,2020,2266425564.0
EGY,5208,2024,1119540564.0
EGY,5209,2020,3920055613.0
EGY,5209,2024,4847619490.0
EGY,5210,2020,147750750.0
EGY,5210,2024,205566582.0
EGY,5211,2020,1311302844.0
EGY,5211,2024,1571426565.0
EGY,5212,2020,44577946.0
EGY,5212,2024,58865705.0
EGY,5301,2020,63192360.0
EGY,5301,2024,229567096.0
EGY,5302,2020,54665.0
EGY,5302,2024,218944.0
EGY,5303,2020,4790680.0
EGY,5303,2024,534099.0
EGY,5304,2020,14650590.0
EGY,5304,2024,16885032.0
EGY,5305,2020,16919322.0
EGY,5305,2024,19497584.0
EGY,5306,2020,43794999.0
EGY,5306,2024,126697800.0
EGY,5307,2020,49809573.0
EGY,5307,2024,179870110.0
EGY,5308,2020,5484672.0
EGY,5308,2024,4429288.0
EGY,5309,2020,23325150.0
EGY,5309,2024,188211675.0
EGY,5310,2020,15697992.0
EGY,5310,2024,6515464.0
EGY,5311,2020,34218.0
EGY,5311,2024,127999.0
EGY,5401,2020,179708250.0
EGY,5401,2024,206591160.0
EGY,5402,2020,16072688112.0
EGY,5402,2024,27088319950.0
EGY,5403,2020,546787884.0
EGY,5403,2024,196309830.0
EGY,5404,2020,208163373.0
EGY,5404,2024,165183536.0
EGY,5405,2020,2815884.0
EGY,5405,2024,315568.0
EGY,5406,2020,7452040.0
EGY,5406,2024,5089574.0
EGY,5407,2020,15106064220.0
EGY,5407,2024,25586972595.0
EGY,5408,2020,77542932.0
EGY,5408,2024,165725391.0
EGY,5501,2020,126417996.0
EGY,5501,2024,40998390.0
EGY,5502,2020,70049872.0
EGY,5502,2024,502345752.0
EGY,5503,2020,1358573877.0
EGY,5503,2024,1982769469.0
EGY,5504,2020,33259028.0
EGY,5504,2024,25547463.0
EGY,5505,2020,408306.0
EGY,5505,2024,618456.0
EGY,5506,2020,52444944.0
EGY,5506,2024,128162463.0
EGY,5507,2020,260376.0
EGY,5507,2024,5116920.0
EGY,5508,2020,268818300.0
EGY,5508,2024,289587078.0
EGY,5509,2020,7025169612.0
EGY,5509,2024,5953303564.0
EGY,5510,2020,701841840.0
EGY,5510,2024,541224768.0
EGY,5511,2020,24641856.0
EGY,5511,2024,7957635.0
EGY,5512,2020,508300832.0
EGY,5512,2024,551214320.0
EGY,5513,2020,163728159.0
EGY,5513,2024,124837755.0
EGY,5514,2020,315950568.0
EGY,5514,2024,72549724.0
EGY,5515,2020,1212483668.0
EGY,5515,2024,2143889046.0
EGY,5516,2020,638119240.0
EGY,5516,2024,1636058208.0
EGY,5601,2020,272868067.0
EGY,5601,2024,670038610.0
EGY,5602,2020,39030194.0
EGY,5602,2024,63676260.0
EGY,5603,2020,5866063268.0
EGY,5603,2024,3703013600.0
EGY,5604,2020,68152302.0
EGY,5604,2024,50792004.0
EGY,5605,2020,16527715.0
EGY,5605,2024,28338736.0
EGY,5606,2020,26643232.0
EGY,5606,2024,15760494.0
EGY,5607,2020,623274210.0
EGY,5607,2024,711614244.0
EGY,5608,2020,131580073.0
EGY,5608,2024,117652941.0
EGY,5609,2020,37721286.0
EGY,5609,2024,66309384.0
EGY,5701,2020,27341216.0
EGY,5701,2024,4617846.0
EGY,5702,2020,4205019100.0
EGY,5702,2024,180724225.0
EGY,5703,2020,840017255.0
EGY,5703,2024,364604845.0
EGY,5704,2020,43752940.0
EGY,5704,2024,8182141.0
EGY,5705,2020,517108480.0
EGY,5705,2024,93140173.0
EGY,5801,2020,200715734.0
EGY,5801,2024,181559224.0
EGY,5802,2020,16840500.0
EGY,5802,2024,9185064.0
EGY,5803,2020,22318.0
EGY,5803,2024,839898.0
EGY,5804,2020,538898776.0
EGY,5804,2024,407328285.0
EGY,5805,2020,44680.0
EGY,5805,2024,25667.0
EGY,5806,2020,801648592.0
EGY,5806,2024,739631568.0
EGY,5807,2020,122932432.0
EGY,5807,2024,287375190.0
EGY,5808,2020,17923680.0
EGY,5808,2024,28321810.0
EGY,5809,2020,282740.0
EGY,5809,2024,75474.0
EGY,5810,2020,178519289.0
EGY,5810,2024,125320602.0
EGY,5811,2020,16163628.0
EGY,5811,2024,6786032.0
EGY,5901,2020,119980629.0
EGY,5901,2024,28704180.0
EGY,5902,2020,3844604.0
EGY,5902,2024,4694895.0
EGY,5903,2020,2498414177.0
EGY,5903,2024,3403426450.0
EGY,5904,2020,149298.0
EGY,5904,2024,101946.0
EGY,5905,2020,958937.0
EGY,5905,2024,1023475.0
EGY,5906,2020,74986408.0
EGY,5906,2024,89896170.0
