location,product,rca_transformation,time,diversity,ubiquity,mcp,eci,pci,density,coi,cog,rca,density_percentile
ARG,0210,0.017409754527885464,2024,205.7129701190005,20.62255358516234,0.017409754527885464,0.160719181789105,1.5674985899966973,0.17041752648216668,0.6663535028316258,0.4954134547431961,0.017718224466517506,0.5664335664335665
ARG,0301,0.0022062084382633183,2024,205.7129701190005,34.57703189892044,0.0022062084382633183,0.160719181789105,-0.8401164102078685,0.17102768427556037,0.6663535028316258,0.13607601411062997,0.002211086556081075,0.5034965034965035
ARG,0302,0.16733775334206147,2024,205.7129701190005,37.4629742159156,0.16733775334206147,0.160719181789105,-1.1619344172623371,0.1905439215912524,0.6663535028316258,0.032617714644508126,0.2009671436572344,0.5314685314685315
ARG,0303,0.7189095657572766,2024,205.7129701190005,43.68839948794539,0.7189095657572766,0.160719181789105,-2.11455410345137,0.19949111341772902,0.6663535028316258,-0.009371785283826935,2.5575739270319446,0.5524475524475524
ARG,0304,0.7593120773595117,2024,205.7129701190005,35.4555884506697,0.7593120773595117,0.160719181789105,-0.9000646003477939,0.1944495630963896,0.6663535028316258,0.014362671078325586,3.154757700467108,0.5524475524475524
ARG,0305,0.3883475767257724,2024,205.7129701190005,41.29234407940146,0.3883475767257724,0.160719181789105,-2.0554155698075287,0.19400990559027295,0.6663535028316258,0.0029914487455553074,0.63491545516474,0.5384615384615384
ARG,0306,0.9200763264540749,2024,205.7129701190005,36.79573402916943,0.9200763264540749,0.160719181789105,-2.805986715033388,0.20322301150462457,0.6663535028316258,-0.0092911276408864,11.511937397689664,0.5804195804195804
ARG,0307,0.9195322707459869,2024,205.7129701190005,39.03835365346945,0.9195322707459869,0.160719181789105,-1.9461970270695268,0.19941036053858502,0.6663535028316258,-0.0010586064627530894,11.427342106837541,0.5664335664335665
ARG,0401,0.18349919916135685,2024,205.7129701190005,33.38480862092997,0.18349919916135685,0.160719181789105,0.8704952932085736,0.18919148507190556,0.6663535028316258,0.27476846052858306,0.22473854155792794,0.5524475524475524
ARG,0402,0.8750366672035637,2024,205.7129701190005,34.64772625988799,0.8750366672035637,0.160719181789105,-0.34071273357143367,0.20551965143989603,0.6663535028316258,0.021567115393878546,7.002347389605772,0.5944055944055944
ARG,0403,0.13608965310817148,2024,205.7129701190005,39.67776275702535,0.13608965310817148,0.160719181789105,0.5895461295196566,0.1908969948602367,0.6663535028316258,0.20526741670175175,0.15752751844886917,0.5454545454545454
ARG,0404,0.8655289856767695,2024,205.7129701190005,27.08592620376432,0.8655289856767695,0.160719181789105,1.647150781480959,0.19006347739060628,0.6663535028316258,0.06443846919863651,6.436546865008998,0.5874125874125874
ARG,0405,0.5857618681826989,2024,205.7129701190005,28.119983279507995,0.5857618681826989,0.160719181789105,0.13337169126290302,0.19783404340257016,0.6663535028316258,0.11461033585334877,1.4140703696516483,0.6013986013986014
ARG,0406,0.7292765113229488,2024,205.7129701190005,31.769759479003223,0.7292765113229488,0.160719181789105,1.2994009062979597,0.19218582692755867,0.6663535028316258,0.10313505847659257,2.6938058270699603,0.5664335664335665
ARG,0407,0.015320852468166083,2024,205.7129701190005,41.666960582008805,0.015320852468166083,0.160719181789105,-0.005859580895464898,0.1904011436017298,0.6663535028316258,0.161201120615137,0.015559233184300547,0.5384615384615384
ARG,0408,0.7742409052681245,2024,205.7129701190005,24.00453151599633,0.7742409052681245,0.160719181789105,1.433117062262233,0.18177862719191776,0.6663535028316258,0.11307666732761612,3.4295003981463403,0.5804195804195804
ARG,0409,0.9621591355676893,2024,205.7129701190005,38.0287560526827,0.9621591355676893,0.160719181789105,-0.749094450386792,0.20418484159392605,0.6663535028316258,0.0038237321925599084,25.426457614064,0.5734265734265734
ARG,0410,0.01476429197394781,2024,205.7129701190005,7.829227507025445,0.01476429197394781,0.160719181789105,0.7438771963397599,0.153021184851059,0.6663535028316258,0.12837474379525676,0.014985542904782134,0.5664335664335665
ARG,0501,0.040479059247157466,2024,205.7129701190005,9.779747917933316,0.040479059247157466,0.160719181789105,-2.5336470873018504,0.16725053462599263,0.6663535028316258,0.008713057851526894,0.04218673874422948,0.5454545454545454
ARG,0502,0.0,2024,205.7129701190005,7.4714760459004195,0.0,0.160719181789105,1.93745210296275,0.16043802373775615,0.6663535028316258,0.3466799059101467,0.0,0.5944055944055944
ARG,0503,0.0,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARG,0504,0.7765735633095333,2024,205.7129701190005,32.5473085195969,0.7765735633095333,0.160719181789105,-0.05519759030174955,0.20286010846293134,0.6663535028316258,0.046714096820794075,3.475746088120236,0.5944055944055944
ARG,0505,0.6286438030832623,2024,205.7129701190005,20.673962278946625,0.6286438030832623,0.160719181789105,1.5790730947795995,0.17471896951039523,0.6663535028316258,0.17244181712164774,1.6928324026977566,0.5664335664335665
ARG,0506,1.6008318679417853e-05,2024,205.7129701190005,29.716203205410018,1.6008318679417853e-05,0.160719181789105,-0.8329256802759349,0.19136071684612543,0.6663535028316258,0.1888613490773832,1.6008574949787253e-05,0.5804195804195804
ARG,0507,0.41316612828730953,2024,205.7129701190005,31.023305652953223,0.41316612828730953,0.160719181789105,-2.1394637442358833,0.19932322722127765,0.6663535028316258,0.017475334953412525,0.7040597828504226,0.5874125874125874
ARG,0508,0.0,2024,205.7129701190005,38.5641997636324,0.0,0.160719181789105,-1.681023412486643,0.1814283158488467,0.6663535028316258,0.007826587421795131,0.0,0.5034965034965035
ARG,0509,0.0,2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARG,0510,0.8959428431865788,2024,205.7129701190005,25.46734179628847,0.8959428431865788,0.160719181789105,-1.3592137538535645,0.2097370280381234,0.6663535028316258,0.010821700754565658,8.610103049356242,0.6293706293706294
ARG,0511,0.7486732194618764,2024,205.7129701190005,43.51840226473056,0.7486732194618764,0.160719181789105,-0.39426459824298055,0.19936848114477893,0.6663535028316258,0.033767293900687265,2.9788835788166645,0.5734265734265734
ARG,0601,0.0,2024,205.7129701190005,18.30309374759079,0.0,0.160719181789105,-0.5566025071902553,0.17684304471900084,0.6663535028316258,0.22002895425112964,0.0,0.5734265734265734
ARG,0602,0.11106970966737326,2024,205.7129701190005,32.26966453626994,0.11106970966737326,0.160719181789105,-0.626213221546196,0.18712298718317458,0.6663535028316258,0.11593263392107502,0.12494760373821026,0.5454545454545454
ARG,0603,0.007065325641184599,2024,205.7129701190005,21.91811076445332,0.007065325641184599,0.160719181789105,-2.2102304614702692,0.18250165255168263,0.6663535028316258,0.03418858830703625,0.007115599669985352,0.5594405594405595
